2022-04-01 05:05:01.633 ERROR [queue-executor-handler-4][?:?]:[online#12711120_80064|PUNCMH|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":4429}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648760701509}},\"lastRefreshTime\":1648760701506},\"del\":{}}","rid":"online#12711120_80064","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:38.545 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":9}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":3105}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771778540}},\"lastRefreshTime\":1648771778537},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:39.518 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":10}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2805}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771779513}},\"lastRefreshTime\":1648771779511},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:40.277 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":12}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2205}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771780271}},\"lastRefreshTime\":1648771780269},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:40.608 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":13}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1905}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771780604}},\"lastRefreshTime\":1648771780602},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:41.374 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":14}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1605}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771781369}},\"lastRefreshTime\":1648771781367},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:41.751 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":15}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1305}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771781746}},\"lastRefreshTime\":1648771781744},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:42.110 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":16}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1005}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771782104}},\"lastRefreshTime\":1648771782102},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:43.212 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":18}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":405}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771783204}},\"lastRefreshTime\":1648771783201},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:42.583 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":17}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":705}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771782579}},\"lastRefreshTime\":1648771782577},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:09:43.609 ERROR [queue-executor-handler-15][?:?]:[online#12062607_40149|熊级怪人|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":19}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":105}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771783603}},\"lastRefreshTime\":1648771783600},\"del\":{}}","rid":"online#12062607_40149","requestJson":{"index":1,"type":1}}
2022-04-01 08:11:31.469 ERROR [queue-executor-handler-7][?:?]:[online#23587567_80550|红玫瑰|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":2}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":10377}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":4621}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771891459}},\"lastRefreshTime\":1648771891458},\"del\":{}}","rid":"online#23587567_80550","requestJson":{"index":1,"type":1}}
2022-04-01 08:11:33.455 ERROR [queue-executor-handler-7][?:?]:[online#23587567_80550|红玫瑰|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":10379}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":4321}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771893447}},\"lastRefreshTime\":1648771893447},\"del\":{}}","rid":"online#23587567_80550","requestJson":{"index":1,"type":1}}
2022-04-01 08:12:05.976 ERROR [queue-executor-handler-9][?:?]:[online#21099823_80464|湘潭|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1748}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":5530}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771925971}},\"lastRefreshTime\":1648771925969},\"del\":{}}","rid":"online#21099823_80464","requestJson":{"index":1,"type":1}}
2022-04-01 08:12:19.710 ERROR [queue-executor-handler-6][?:?]:[online#23505707_40400|庄周梦蝶|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1328}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":5}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":2887}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771939704}},\"lastRefreshTime\":1648771939703},\"del\":{}}","rid":"online#23505707_40400","requestJson":{"index":1,"type":1}}
2022-04-01 08:12:51.121 ERROR [queue-executor-handler-15][?:?]:[online#21303591_40351|我无敌你随意|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":3611}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":419}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648771971117}},\"lastRefreshTime\":1648771971115},\"del\":{}}","rid":"online#21303591_40351","requestJson":{"index":1,"type":1}}
2022-04-01 08:13:28.021 ERROR [queue-executor-handler-7][?:?]:[online#23375901_40396|屯鼠001|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":132}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":14}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":483}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772008012}},\"lastRefreshTime\":1648772008009},\"del\":{}}","rid":"online#23375901_40396","requestJson":{"index":1,"type":1}}
2022-04-01 08:14:41.201 ERROR [queue-executor-handler-4][?:?]:[online#23705344_80555|麻辣香锅|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1493}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":800}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772081192}},\"lastRefreshTime\":1648772081191},\"del\":{}}","rid":"online#23705344_80555","requestJson":{"index":1,"type":1}}
2022-04-01 08:14:57.001 ERROR [queue-executor-handler-2][?:?]:[online#926278_20005|NEMO|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1099}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":8}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772096993}},\"lastRefreshTime\":1648772096988},\"del\":{}}","rid":"online#926278_20005","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:24.732 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":9}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2821}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772124728}},\"lastRefreshTime\":1648772124723},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:24.300 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":8}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":3121}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772124296}},\"lastRefreshTime\":1648772124292},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:25.251 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":10}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2521}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772125248}},\"lastRefreshTime\":1648772125243},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:25.592 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":11}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2221}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772125588}},\"lastRefreshTime\":1648772125583},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:26.715 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":13}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1621}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772126708}},\"lastRefreshTime\":1648772126703},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:26.152 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":12}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1921}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772126147}},\"lastRefreshTime\":1648772126143},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:27.112 ERROR [queue-executor-handler-9][?:414]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":14}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1321}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772127107}},\"lastRefreshTime\":1648772127103},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:27.684 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":15}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1021}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772127681}},\"lastRefreshTime\":1648772127674},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:28.072 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":16}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":721}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772128067}},\"lastRefreshTime\":1648772128063},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:28.472 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":17}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":421}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772128467}},\"lastRefreshTime\":1648772128463},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:29.058 ERROR [queue-executor-handler-9][?:?]:[online#7905032_30086|阿巴阿巴阿巴|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":18}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":121}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772129054}},\"lastRefreshTime\":1648772129051},\"del\":{}}","rid":"online#7905032_30086","requestJson":{"index":1,"type":1}}
2022-04-01 08:15:31.320 ERROR [queue-executor-handler-2][?:?]:[online#926278_20005|NEMO|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"vitality\":{\"vit\":{\"lastChangeTime\":1648772119776}},\"fairpoint\":{\"amount\":799}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":9}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772131312}},\"lastRefreshTime\":1648772131307},\"del\":{}}","rid":"online#926278_20005","requestJson":{"index":1,"type":1}}
2022-04-01 08:16:54.656 ERROR [queue-executor-handler-6][?:?]:[online#23302957_80536|就弄噢你|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":121}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772214652}},\"lastRefreshTime\":1648772214652},\"del\":{}}","rid":"online#23302957_80536","requestJson":{"index":1,"type":1}}
2022-04-01 08:16:53.580 ERROR [queue-executor-handler-6][?:?]:[online#23302957_80536|就弄噢你|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":721}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":2}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":2791}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772213576}},\"lastRefreshTime\":1648772213575},\"del\":{}}","rid":"online#23302957_80536","requestJson":{"index":1,"type":1}}
2022-04-01 08:16:54.180 ERROR [queue-executor-handler-6][?:?]:[online#23302957_80536|就弄噢你|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":421}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":2792}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772214174}},\"lastRefreshTime\":1648772214174},\"del\":{}}","rid":"online#23302957_80536","requestJson":{"index":1,"type":1}}
2022-04-01 08:17:33.710 ERROR [queue-executor-handler-6][?:?]:[online#23122903_80528|十三老司机|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":68}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":177}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772253704}},\"lastRefreshTime\":1648772253704},\"del\":{}}","rid":"online#23122903_80528","requestJson":{"index":1,"type":1}}
2022-04-01 08:17:52.971 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":34671}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":5}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772272967}},\"lastRefreshTime\":1648772272963},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:17:53.609 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":34371}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":6}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772273604}},\"lastRefreshTime\":1648772273594},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:17:54.995 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":34071}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":7}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772274990}},\"lastRefreshTime\":1648772274984},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:17:56.063 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":33771}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":8}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772276059}},\"lastRefreshTime\":1648772276054},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:20.716 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":3471}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":23}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772300709}},\"lastRefreshTime\":1648772300704},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:21.416 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":3171}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":24}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772301411}},\"lastRefreshTime\":1648772301407},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:22.547 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2571}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":26}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772302542}},\"lastRefreshTime\":1648772302538},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:22.072 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2871}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":25}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772302067}},\"lastRefreshTime\":1648772302063},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:23.572 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1971}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":28}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772303567}},\"lastRefreshTime\":1648772303562},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:23.042 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2271}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":27}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772303036}},\"lastRefreshTime\":1648772303032},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:24.009 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1671}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":29}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772304005}},\"lastRefreshTime\":1648772304000},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:24.508 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1371}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":30}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772304504}},\"lastRefreshTime\":1648772304500},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:25.370 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1071}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":31}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772305365}},\"lastRefreshTime\":1648772305359},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:26.880 ERROR [queue-executor-handler-16][KOSBaseHandler.java:414]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":471}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":33}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772306876}},\"lastRefreshTime\":1648772306871},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
2022-04-01 08:18:26.285 ERROR [queue-executor-handler-16][?:?]:[online#927900_40001|实时就爱卡时间|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":771}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":32}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648772306280}},\"lastRefreshTime\":1648772306275},\"del\":{}}","rid":"online#927900_40001","requestJson":{"index":1,"type":1}}
